query_id,question,correct_document_id,rank
3535,잘못된 보도로 인해 신탁통치반대운동이 찬반으로 나뉘어지게 한 언론은?,6113,21
3536,가옥을 디자인하고 만들었던 인물은?,52420,6
3537,샴스 알딘의 형제는 누구인가?,13765,1
3538,가격탄력성의 정도를 표현을 위해 기준이 되는 숫자는?,21791,1
3539,잉글랜드군은 누구를 미제리코르테로 찔러 죽였는가?,9059,2
3540,관리의 비리와 재산 은닉 현상을 없애준 화폐는?,21256,1
3541,칼 구스타브 에밀 만네르헤임 남작이 지원하는 자원 봉사단은 어디로 보내졌나?,57562,1
3542,테바이는 권력을 잃고난 뒤 누구에게 복종하게 되는가?,21264,1
3543,랑선에서 퇴각 결정을 내린 자가 받은 조치는?,56496,1
3544,이고르 댜틀로프를 중심으로 만들어진 탐사대에서 다수를 차지한 성별은?,35158,1
3545,유명한 펑크 베이시스트의 일부는 어떤 방식으로 연주하였나?,5636,2
3546,아살 북서쪽에 유도 폭탄이 떨어진 해는?,47533,1
3547,크리스티 역은 어느 도시에 있는가?,22635,6
3548,"이남호 소령의 제3대대가, 제2대대가 진천으로 간 이후에 간 곳은?",25868,1
3549,후각과 청각이 발달한 진도개의 탁월함은 무엇에 적합한가?,6324,2
3550,손상 된 후 재생 가능한 거위와 오리의 신체 부위는?,46569,1
3551,교황 베네딕토 16세가 영국에서 가장 먼저 찾아간 곳은?,26246,1
3552,튀니스의 왕이 딸의 정략결혼을 원활히 진행하기 위해 도움을 청한 사람은?,25393,1
3553,연방군 요새를 공격하기 위해 티안무 함대가 준비한 것은?,7833,2
3554,1950년 신강지역에서 최고 군 지도자 지위에 있었던 사람은?,7079,2
3555,흰다리새우와 블랙타이거새우는 양식 새우의 몇 퍼센트를 차지하나요?,50758,1
3556,승려들의 참여로 붙기 시작한 시위의 별칭은?,12077,1
3557,"주민등록 상에서 신고, 직권조치, 이의신청, 호적신고의 방법으로 기입된 내용을 변경하는 것을 무엇이라고 하는가?",12027,1
3558,니클라스 쥘레의 팀은 경기에서 몇 km를 뛰었는가?,50516,1
3559,리비아 과도국가평의회가 공식적으로 합법정부로 받아들여진 날은?,28103,1
3560,빌리에르 군이 오스위고 요새로 접근할 때 몽칼름은 어디로 가고 있었는가?,49238,1
3561,서천리 당산의 남자 돌장승의 이름은?,45426,1
3562,카르타즈가 처음 발행된 것은 몇년도인가?,29079,4
3563,토우다만 족으로 알려진 종족과 싸운 것은 누구인가?,15206,1
3564,에드워드 오헤어 대령이 제로센을 상대로 탄 기체는?,38686,1
3565,종업원의 자율성을 증가시키기 위한 보상 방법은?,46605,1
3566,트라벨시가 멘체스터 시티 FC로 이적한 해는?,35469,1
3567,기온이 높은 동굴 내부에 서식할 수 있는 것은?,6551,9
3568,전국반생체실험협회의 부위원장을 맡은 사람 중 여자의 비율은 어느정도였는가?,34697,1
3569,1949년 대한식량공사 이사들의 퇴임은 무엇 때문인가?,16362,1
3570,핀란드의 대표단이 1940년 3월 6일에 향한 곳은?,4883,2
3571,다른 동물과 다르게 호모 사피엔스만 가지고 있는 특징은?,7951,2
3572,맨 처음 표현주의영화들이 이상한 배경을 사용하게 된 이유는 무엇이 모자랐기 때문인가?,30587,1
3573,그래픽 사용자 인터페이스는 어떤 모양으로 마우스 위치를 나타내나요?,12953,1
3574,윤치호가 일제의 '우호적인 식민통치'를 기대했다고 비판한 사람은?,5341,2
3575,시마즈 도시히사를 참수한 사람은?,25631,5
3576,대중을 통제하기 위해 위정자들의 수단이 되기도 한 것은?,57743,2
3577,특별보고관은 특별한 임무와 관련된 인터넷 문제를 해결할 때 어떤 사람이 참여하기를 바라나?,59877,1
3578,신돈을 죽이고자 했던 인물은?,6905,15
3579,서재필은 어느 궁을 지켰는가?,35833,3
3580,킹이 변호사로서 자문을 해준 의원은?,45351,1
3581,로마 시민권 부여에 관한 규정을 발표한 것은 언제인가?,47931,21
3582,그린'박사는 누구로부터 정글을 구하려고 하는가?,37540,1
3583,고구려와 싸우기 위해 배를 만들도록 지시했으며 바다 길을 통해 침략을 도모한 인물은 누구인가?,41161,21
3584,밴드에게 창작적으로 제약을 준 인물은?,36745,1
3585,"""요원 호출"" 영상에 출연하는 캐릭터는?",53691,1
3586,행성들이 타원을 그리며 태양 주위를 돈다는 사실을 정리한 이론은?,21925,1
3587,1102년에 파스칼 2세에 의해 파문당했던 인물이 1년 뒤에 선언한 것은?,11196,1
3588,스코틀랜드에 봉건제가 도입됐을 것으로 추측되는 시기는?,40681,5
3589,백기를 든 북한군에 대해 사격을 중지시킨 사람은?,15331,1
3590,요한 9세는 무엇을 더 튼튼하게 만드는 것이 맞다고 판단하여 람베르토 2세를 지지했는가?,6723,2
3591,바키를 불합격하게 만든 제도는 누구를 위한 것이였나요?,30173,1
3592,크렘린 궁과 함께 러시아를 대표하는 겨울 궁전이 위치해 있는 지역은 어디인가?,5914,2
3593,시오야슌이 붕대를 감고 촬영한 이유는?,45630,3
3594,이계록이 기업인으로 활동을 시작하던 시기에 근무한 지역은 어디인가?,16757,21
3595,웰시의 전임 1소대장은 누구인가?,13039,1
3596,방글라데시와 벵골만 서쪽 지역에서 점심 식사 후에 잠깐 자는 잠을 무엇이라고 부르는가?,16272,1
3597,주민들의 반발로 인해 태조 왕건은 어디를 떠나게 되나요?,5171,2
3598,키미 라이코넨과 데니스는 누구 앞에서 계약을 했는가?,10268,1
3599,구두충이 숙주의 창자에 붙을 수 있는 이유는 주둥이에 무엇이 있기 때문인가?,19797,1
3600,국제 올림픽 위원회로부터 토미 스미스와 함께 쫓겨난 인물은?,22420,2
3601,브란스톡 나무의 검을 뽑는 자가 검의 주인이 될 것이라 말한 인물은?,39217,1
3602,12월 12일에 호트군의 선봉이었던 사단의 하루 이동 거리는?,53054,1
3603,위미르와 함께 엘디아 제국을 세운 사람은?,57290,17
3604,장갑 두께가 두꺼워질수록 무게 증가로 오는 문제는?,7861,2
3605,장승은 무엇이 들어오는 것을 막나?,43191,10
3606,라티움인이 사용하는 언어의 종류는?,4839,21
3607,암·수의 유전자를 반반씩 받아 새로운 생명을 만드는 생식은?,11923,1
3608,서터 킬리가 클럽과 음주에 빠지게 된 계기를 제공한 인물은?,57722,1
3609,전라남도의 농악 중 육지의 것들과는 다른 독자성을 지니고 있는 것은?,54708,1
3610,소련에 잡혀 있던 마지막 전쟁 포로가 돌아온 해는 언제인가요?,43305,21
3611,"""수리야""라는 단어가 일반 명사로 활용될 때 사용되는 또 다른 의미는?",28909,2
3612,"샤를 오퀴스탱 생트뵈브에서 이폴리트텐, 에르네스트 르낭을 거쳐 모리스에게 역사적 영향력을 준 인물은?",48765,1
3613,브란트가 내각의 해산을 제안한 인물은?,34477,1
3614,멕시코군의 요새에 식량을 조달하는 기차가 기습 공격당한 사건은 무엇인가?,28090,21
3615,다모류가 냄새를 인식하는 부위는 무엇인가?,18531,1
3616,스파르타에서 비밀 암호를 사용했다고 주장한 인물의 이름은?,25043,1
3617,러일 전쟁의 승전국은 어디인가?,15527,21
3618,야야티의 아들이자 파우라바 왕국을 건국한 민족의 선조는 누구인가?,45853,1
3619,민족문제 연구소내에서 친일인사에 왕공족을 넣을지로 갑론을박하며 상당히 고심한 곳은?,7008,2
3620,영남 지방에서는 거의 발견할 수 없는 고인돌의 구조는 무엇인가?,53286,1
3621,조선제국대학은 원래 예정일보다 얼마나 늦게 개교하였는가?,8563,2
3622,바가 학살을 발생시킨 집단은?,39597,1
3623,유명 작곡가들의 교향곡이 9번에서 끝난 것을 표현하는 말은?,43586,15
3624,마르셀린이 자신의 감정을 보여주기 위해 쓴 음악의 제목은?,42171,1
3625,마하트마 간디는 조만식의 어떤 활동에 긍정적이었나요?,5325,2
3626,2008년 FIBT 세계 선수권대회 개최국은?,49262,1
3627,카일로를 무찌르는데 사용한 무기의 이름은?,43537,21
3628,신돈이 마침내 궁에 들어와 살게 된 때는?,6905,2
3629,요시다 성을 건축한 인물이 승리한 전쟁은 무엇인가요?,21117,2
3630,《모터사이클 다이어리》는 무엇을 모티브로 한 작품인가요?,5672,3
3631,짚신을 걸어두었던 돌을 의미하는 단어는 무엇인가요?,42192,1
3632,빅뱅이 2012년에 열린 Mnet 아시안 뮤직 어워드에서 받은 것은?,41449,1
3633,활발한 느낌으로 시작해 조용한 분위기로 끝나는 부분은?,43921,21
3634,가힌샤 클럽에 두번째로 가입한 선수는?,15521,1
3635,제주 4.3사건 당시 조병옥의 직책은?,15900,2
3636,도제의 변화가 있었던 시기는?,11438,2
3637,김윤식에게 집행유예를 선고한 곳은?,6854,6
3638,서민 귀족의 장르는?,9983,21
3639,심희가 집을 나왔을 때의 나이는?,35528,3
3640,16강 경기에서 알제리의 첫 골을 넣은 사람은?,51540,1
3641,이토의 사망으로 위문사절단이 파견된 곳은?,14829,1
3642,가잔이 나우루즈의 굴복을 얻어낸 곳은?,16597,1
3643,최정규는 예전에 어디 소속이었나?,16385,6
3644,팔성사의 8개의 작은 절마다 사는 사람은?,5757,20
3645,대성전의 지붕을 옆에서 보면 무엇처럼 보이나?,40439,19
3646,레오니다스가 아카디아로 가기 전 머물렀던 곳은?,45550,1
3647,열펌프 보다 탄소배출량을 더 많이 배출하는 시스템은 어떤 연료를 사용하나요?,50417,1
3648,타티키오스가 비밀협상에 나선 것은 누구의 기록을 통해 알 수 있나요?,28469,1
3649,피르 볼그라는 이름은 어떤 의미를 지니는가?,38749,1
3650,1968년에 흑인으로서 최초로 연방 의원이 된 인물은 어느 도시 출신인가요?,47393,1
3651,김세진의 죽음이 영향을 준 인물은?,14087,21
3652,이승조의 '평면과의 대결'을 높게 평가한 사람은?,20922,1
3653,노리쓰네와 같이 히요리도리고에의 고지대를 지킨 사람은?,31655,1
3654,미하일 무루초스가 독일 선수에게 2번 모두 패배했던 해는?,44103,21
3655,임신이 자연적으로 되지 않을 때 이용하는 방식은?,6222,3
3656,넬리 킴이 금메달을 3개 획득한 올림픽은?,11982,1
3657,신체에서 만들어지지 않아 음식으로 보충해야 하는 지방산을 무엇이라고 하는가?,8440,2
3658,고권삼이 친일인명사전 수록예정자 명단 중 해외 부문에 포함된 이유는 무엇 때문인가?,15597,1
3659,구원이 취소될 수 없다는 신학 사상에 반문한 사람은?,10963,4
3660,송세호가 '삼신리 2호'를 운영했다고 보도한 곳은?,54736,1
3661,켄타우로스의 하체는 어떤 모습인가요?,9250,1
3662,미국 독립전쟁 이전까지 버몬트를 억압하고 있던 국가는?,34815,1
3663,토마스가 죽은 뒤 존 설리번이 오기 전에 군대를 이끌었던 사람은?,34814,1
3664,니키아스가 27일을 기다리려고 하자 누가 공격했나요?,45963,3
3665,작가가 자신의 이상적인 자아상을 투영시킨 인물은?,53892,21
3666,이스라엘의 음악단체들이 연주를 기피하는 작곡가는?,13506,1
3667,10군단의 장교가 아퀼라를 들고 적진으로 향할 당시 군대를 통솔하던 인물은 누구인가?,6044,2
3668,문제해결능력이 훌륭하면 결과적으로 최고로 향상되는 것은 무엇인가?,54045,1
3669,퐁파루드 여후작은 원래 어떤 신분이었나?,10367,3
3670,그린란드의 기는 덴마크의 어떤 조직의 깃발과 똑같은가?,8845,2
3671,기독교 제단을 유지하며 전통 신을 섬긴 인물은?,19311,5
3672,1960년대 이전까지의 도시계획의 해결 대상이자 결과물이기도 한 것은?,22457,5
3673,2019년 한일청구권 협정 제 3조에 의거하여 일본이 대한민국 정부에 설립을 요구한 부서는?,54644,1
3674,"보물찾기 게임을 할 때, 누구를 통해 집안 곳곳의 보물을 발견해야 하는가?",56231,13
3675,배철이 모국에 돌아오기 전 활동했던 정당은 어디인가?,9877,21
3676,처녀가 태조를 만나기 전에 꾼 꿈에 나온 동물은 무엇인가요?,5167,2
3677,뉴크로부존이 날씨에 영향을 줄 수 있도록 해 준 수단은?,15437,1
3678,기동전사 건담 SEED 중 만화판과 다르게 묘사된 화는?,34799,1
3679,오토가 두 번째로 평신도 원장직을 맡은 수도원은 어디인가?,43755,1
3680,추밀원이 영국 군주 앞에서 회의하는 것이 합법이라 주장한 사람은?,33716,1
3681,아말감이 충분한 강도를 띠게 되는 것은 충전 후 얼마 이내인가?,32893,1
3682,도자와시가 아오키를 해고했던 날짜는?,36318,2
3683,남조식물의 세포벽을 구성하는 주요 물질은?,7582,2
3684,모아치기에서 여러 키가 같이 입력되면 이들은 어떤 형태로 나타나나?,13844,2
3685,가장 최근에 윔블던과 프랑스 오픈에서 모두 우승을 거머쥔 남성 선수는?,12993,2
3686,가포 앞바다의 자연이 치료에 도움이 되는 병은?,32168,1
3687,그리스와 협상을 시도한 인물의 이름은?,10769,21
3688,하산 쿠첵과의 싸움에서 진 하산 부즈루그가 결국 쫓겨간 곳은?,13604,1
3689,상대성 이론을 전제로 할 때에도 성립하는 법칙을 정의로 규정한 사람은 누구인가?,4906,2
3690,상대적으로 노랫말 번역보다 자유로운 번역은?,5664,2
3691,AMP-69에서 어댑터로 작동되는 부품은?,11999,1
3692,림스역에서 북군을 공격한 남군의 장군은?,21241,2
3693,크렘린의 동쪽 벽 아래에 있는 해자의 길이는?,7341,2
3694,네모토 가족의 종교는?,36325,6
3695,마운트 버넌이 미국의 국립역사기념물로 선정된 해는 언제인가요?,26119,1
3696,군사력이 열세한 베트남에게 도움을 준 인물은?,55996,21
3697,수정의 밤'사건으로 사망한 유대인들은 최소 몇 명인가요?,7910,2
3698,삼존불의 재질은?,50570,16
3699,학생들이 공부하는 환경을 신경쓰지 못해 비난을 받은 인물의 직위는?,40267,21
